,id,num_sold
35890,266020,1115.8
35891,266021,1117.0
35892,266022,1118.2
35893,266023,1119.4
35894,266024,1120.6
35895,266025,1121.8
35896,266026,1123.0
35897,266027,1124.2
35898,266028,1125.4
35899,266029,1126.6
35900,266030,1127.8
35901,266031,1129.0
35902,266032,1130.2
35903,266033,1131.4
35904,266034,1132.6
35905,266035,1133.8
35906,266036,1135.0
35907,266037,1136.2
35908,266038,1137.4
35909,266039,1138.6
35910,266040,1056.8
35911,266041,1058.0
35912,266042,1059.2
35913,266043,1060.4
35914,266044,1061.6
35915,266045,1062.8
35916,266046,1064.0
35917,266047,1065.2
35918,266048,1066.4
35919,266049,1067.6
35920,266050,1068.8
35921,266051,1070.0
35922,266052,1071.2
35923,266053,1072.4
35924,266054,1073.6
35925,266055,1074.8
35926,266056,1076.0
35927,266057,1077.2
35928,266058,1078.4
35929,266059,1079.6
35930,266060,1080.8
35931,266061,1082.0
35932,266062,1083.2
35933,266063,1084.4
35934,266064,1085.6
35935,266065,1086.8
35936,266066,1088.0
35937,266067,1089.2
35938,266068,1090.4
35939,266069,1091.6
35940,266070,1092.8
35941,266071,1093.9
35942,266072,1095.1
35943,266073,1096.3
35944,266074,1097.5
35945,266075,1098.7
35946,266076,1099.9
35947,266077,1101.1
35948,266078,1102.3
35949,266079,1103.5
35950,266080,1104.7
35951,266081,1105.9
35952,266082,1107.1
35953,266083,1108.3
35954,266084,1109.5
35955,266085,1110.7
35956,266086,1111.9
35957,266087,1113.1
35958,266088,1114.3
35959,266089,1115.5
35960,266090,1116.7
35961,266091,1117.9
35962,266092,1119.1
35963,266093,1120.3
35964,266094,1121.5
35965,266095,1122.7
35966,266096,1123.9
35967,266097,1125.1
35968,266098,1126.3
35969,266099,1127.5
35970,266100,1128.7
35971,266101,1129.9
35972,266102,1131.1
35973,266103,1132.2
35974,266104,1133.4
35975,266105,1134.6
35976,266106,1135.8
35977,266107,1137.0
35978,266108,1138.2
35979,266109,1139.4
35980,266110,1140.6
35981,266111,1141.8
35982,266112,1143.0
35983,266113,1144.2
35984,266114,1145.4
35985,266115,1146.6
35986,266116,1147.8
35987,266117,1149.0
35988,266118,1150.2
35989,266119,1151.4
35990,266120,1152.6
35991,266121,1153.8
35992,266122,1155.0
35993,266123,1156.2
35994,266124,1157.4
35995,266125,1158.6
35996,266126,1159.8
35997,266127,1161.0
35998,266128,1162.2
35999,266129,1163.4
36000,266130,909.6
36001,266131,910.8
36002,266132,912.0
36003,266133,913.2
36004,266134,914.4
36005,266135,915.6
36006,266136,916.8
36007,266137,918.0
36008,266138,919.2
36009,266139,920.4
36010,266140,921.6
36011,266141,922.8
36012,266142,924.0
36013,266143,925.2
36014,266144,926.4
36015,266145,927.6
36016,266146,928.8
36017,266147,930.0
36018,266148,931.2
36019,266149,932.4
36020,266150,933.6
36021,266151,934.8
36022,266152,936.0
36023,266153,937.2
36024,266154,938.4
36025,266155,939.6
36026,266156,940.7
36027,266157,941.9
36028,266158,943.1
36029,266159,944.3
36030,266160,945.5
36031,266161,946.7
36032,266162,947.9
36033,266163,949.1
36034,266164,950.3
36035,266165,951.5
36036,266166,952.7
36037,266167,953.9
36038,266168,955.1
36039,266169,956.3
36040,266170,957.5
36041,266171,958.7
36042,266172,959.9
36043,266173,961.1
36044,266174,962.3
36045,266175,963.5
36046,266176,964.7
36047,266177,965.9
36048,266178,967.1
36049,266179,968.3
36050,266180,969.5
36051,266181,970.7
36052,266182,971.9
36053,266183,973.1
36054,266184,974.3
36055,266185,975.5
36056,266186,976.7
36057,266187,977.8
36058,266188,979.0
36059,266189,980.2
36060,266190,981.4
36061,266191,982.6
36062,266192,983.8
36063,266193,985.0
36064,266194,986.2
36065,266195,987.4
36066,266196,988.6
36067,266197,989.8
36068,266198,991.0
36069,266199,992.2
36070,266200,993.4
36071,266201,994.6
36072,266202,995.8
36073,266203,997.0
36074,266204,998.2
36075,266205,999.4
36076,266206,1000.6
36077,266207,1001.8
36078,266208,1003.0
36079,266209,1004.2
36080,266210,1005.4
36081,266211,1006.6
36082,266212,1007.8
36083,266213,1009.0
36084,266214,1010.2
36085,266215,1011.4
36086,266216,1012.6
36087,266217,1013.8
36088,266218,1015.0
36089,266219,1016.1
36090,266220,933.6
36091,266221,934.8
36092,266222,936.0
36093,266223,937.2
36094,266224,938.4
36095,266225,939.6
36096,266226,940.7
36097,266227,941.9
36098,266228,943.1
36099,266229,944.3
36100,266230,945.5
36101,266231,946.7
36102,266232,947.9
36103,266233,949.1
36104,266234,950.3
36105,266235,951.5
36106,266236,952.7
36107,266237,953.9
36108,266238,955.1
36109,266239,956.3
36110,266240,957.5
36111,266241,958.7
36112,266242,959.9
36113,266243,961.1
36114,266244,962.3
36115,266245,963.5
36116,266246,964.7
36117,266247,965.9
36118,266248,967.1
36119,266249,968.3
36120,266250,969.5
36121,266251,970.7
36122,266252,971.9
36123,266253,973.1
36124,266254,974.3
36125,266255,975.5
36126,266256,976.7
36127,266257,977.9
36128,266258,979.0
36129,266259,980.2
36130,266260,981.4
36131,266261,982.6
36132,266262,983.8
36133,266263,985.0
36134,266264,986.2
36135,266265,987.4
36136,266266,988.6
36137,266267,989.8
36138,266268,991.0
36139,266269,992.2
36140,266270,993.4
36141,266271,994.6
36142,266272,995.8
36143,266273,997.0
36144,266274,998.2
36145,266275,999.4
36146,266276,1000.6
36147,266277,1001.8
36148,266278,1003.0
36149,266279,1004.2
36150,266280,1005.4
36151,266281,1006.6
36152,266282,1007.8
36153,266283,1009.0
36154,266284,1010.2
36155,266285,1011.4
36156,266286,1012.6
36157,266287,1013.8
36158,266288,1015.0
36159,266289,1016.2
36160,266290,1017.3
36161,266291,1018.5
36162,266292,1019.7
36163,266293,1020.9
36164,266294,1022.1
36165,266295,1023.3
36166,266296,1024.5
36167,266297,1025.7
36168,266298,1026.9
36169,266299,1028.1
36170,266300,1029.3
36171,266301,1030.5
36172,266302,1031.7
36173,266303,1032.9
36174,266304,1034.1
36175,266305,1035.3
36176,266306,1036.5
36177,266307,1037.7
36178,266308,1038.9
36179,266309,1040.1
36180,266310,957.2
36181,266311,958.4
36182,266312,959.6
36183,266313,960.8
36184,266314,962.0
36185,266315,963.2
36186,266316,964.4
36187,266317,965.6
36188,266318,966.7
36189,266319,967.9
36190,266320,969.1
36191,266321,970.3
36192,266322,971.5
36193,266323,972.7
36194,266324,973.9
36195,266325,975.1
36196,266326,976.3
36197,266327,977.5
36198,266328,978.7
36199,266329,979.9
36200,266330,981.1
36201,266331,982.3
36202,266332,983.5
36203,266333,984.7
36204,266334,985.9
36205,266335,987.1
36206,266336,988.3
36207,266337,989.5
36208,266338,990.7
36209,266339,991.9
36210,266340,993.1
36211,266341,994.3
36212,266342,995.5
36213,266343,996.7
36214,266344,997.9
36215,266345,999.1
36216,266346,1000.3
36217,266347,1001.5
36218,266348,1002.7
36219,266349,1003.9
36220,266350,1005.0
36221,266351,1006.2
36222,266352,1007.4
36223,266353,1008.6
36224,266354,1009.8
36225,266355,1011.0
36226,266356,1012.2
36227,266357,1013.4
36228,266358,1014.6
36229,266359,1015.8
36230,266360,1017.0
36231,266361,1018.2
36232,266362,1019.4
36233,266363,1020.6
36234,266364,1021.8
36235,266365,1023.0
36236,266366,1024.2
36237,266367,1025.4
36238,266368,1026.6
36239,266369,1027.8
36240,266370,1029.0
36241,266371,1030.2
36242,266372,1031.4
36243,266373,1032.6
36244,266374,1033.8
36245,266375,1035.0
36246,266376,1036.2
36247,266377,1037.4
36248,266378,1038.6
36249,266379,1039.8
36250,266380,1041.0
36251,266381,1042.2
36252,266382,1043.3
36253,266383,1044.5
36254,266384,1045.7
36255,266385,1046.9
36256,266386,1048.1
36257,266387,1049.3
36258,266388,1050.5
36259,266389,1051.7
36260,266390,1052.9
36261,266391,1054.1
36262,266392,1055.3
36263,266393,1056.5
36264,266394,1057.7
36265,266395,1058.9
36266,266396,1060.1
36267,266397,1061.3
36268,266398,1062.5
36269,266399,1063.7
36270,266400,980.5
36271,266401,981.7
36272,266402,982.9
36273,266403,984.1
36274,266404,985.3
36275,266405,986.5
36276,266406,987.7
36277,266407,988.9
36278,266408,990.1
36279,266409,991.3
36280,266410,992.5
36281,266411,993.7
36282,266412,994.9
36283,266413,996.1
36284,266414,997.3
36285,266415,998.5
36286,266416,999.7
36287,266417,1000.9
36288,266418,1002.1
36289,266419,1003.2
36290,266420,1004.4
36291,266421,1005.6
36292,266422,1006.8
36293,266423,1008.0
36294,266424,1009.2
36295,266425,1010.4
36296,266426,1011.6
36297,266427,1012.8
36298,266428,1014.0
36299,266429,1015.2
36300,266430,1016.4
36301,266431,1017.6
36302,266432,1018.8
36303,266433,1020.0
36304,266434,1021.2
36305,266435,1022.4
36306,266436,1023.6
36307,266437,1024.8
36308,266438,1026.0
36309,266439,1027.2
36310,266440,1028.4
36311,266441,1029.6
36312,266442,1030.8
36313,266443,1032.0
36314,266444,1033.2
36315,266445,1034.4
36316,266446,1035.6
36317,266447,1036.8
36318,266448,1038.0
36319,266449,1039.2
36320,266450,1040.4
36321,266451,1041.5
36322,266452,1042.7
36323,266453,1043.9
36324,266454,1045.1
36325,266455,1046.3
36326,266456,1047.5
36327,266457,1048.7
36328,266458,1049.9
36329,266459,1051.1
36330,266460,1052.3
36331,266461,1053.5
36332,266462,1054.7
36333,266463,1055.9
36334,266464,1057.1
36335,266465,1058.3
36336,266466,1059.5
36337,266467,1060.7
36338,266468,1061.9
36339,266469,1063.1
36340,266470,1064.3
36341,266471,1065.5
36342,266472,1066.7
36343,266473,1067.9
36344,266474,1069.1
36345,266475,1070.3
36346,266476,1071.5
36347,266477,1072.7
36348,266478,1073.9
36349,266479,1075.1
36350,266480,1076.3
36351,266481,1077.5
36352,266482,1078.7
36353,266483,1079.8
36354,266484,1081.0
36355,266485,1082.2
36356,266486,1083.4
36357,266487,1084.6
36358,266488,1085.8
36359,266489,1087.0
36360,266490,1003.6
36361,266491,1004.8
36362,266492,1006.0
36363,266493,1007.2
36364,266494,1008.4
36365,266495,1009.6
36366,266496,1010.8
36367,266497,1012.0
36368,266498,1013.2
36369,266499,1014.4
36370,266500,1015.6
36371,266501,1016.8
36372,266502,1018.0
36373,266503,1019.2
36374,266504,1020.4
36375,266505,1021.6
36376,266506,1022.8
36377,266507,1024.0
36378,266508,1025.2
36379,266509,1026.4
36380,266510,1027.6
36381,266511,1028.8
36382,266512,1030.0
36383,266513,1031.2
36384,266514,1032.4
36385,266515,1033.6
36386,266516,1034.7
36387,266517,1035.9
36388,266518,1037.1
36389,266519,1038.3
36390,266520,1039.5
36391,266521,1040.7
36392,266522,1041.9
36393,266523,1043.1
36394,266524,1044.3
36395,266525,1045.5
36396,266526,1046.7
36397,266527,1047.9
36398,266528,1049.1
36399,266529,1050.3
36400,266530,1051.5
36401,266531,1052.7
36402,266532,1053.9
36403,266533,1055.1
36404,266534,1056.3
36405,266535,1057.5
36406,266536,1058.7
36407,266537,1059.9
36408,266538,1061.1
36409,266539,1062.3
36410,266540,1063.5
36411,266541,1064.7
36412,266542,1065.9
36413,266543,1067.1
36414,266544,1068.3
36415,266545,1069.5
36416,266546,1070.7
36417,266547,1071.9
36418,266548,1073.0
36419,266549,1074.2
36420,266550,1075.4
36421,266551,1076.6
36422,266552,1077.8
36423,266553,1079.0
36424,266554,1080.2
36425,266555,1081.4
36426,266556,1082.6
36427,266557,1083.8
36428,266558,1085.0
36429,266559,1086.2
36430,266560,1087.4
36431,266561,1088.6
36432,266562,1089.8
36433,266563,1091.0
36434,266564,1092.2
36435,266565,1093.4
36436,266566,1094.6
36437,266567,1095.8
36438,266568,1097.0
36439,266569,1098.2
36440,266570,1099.4
36441,266571,1100.6
36442,266572,1101.8
36443,266573,1103.0
36444,266574,1104.2
36445,266575,1105.4
36446,266576,1106.6
36447,266577,1107.8
36448,266578,1109.0
36449,266579,1110.2
36450,266580,1026.6
36451,266581,1027.8
36452,266582,1029.0
36453,266583,1030.2
36454,266584,1031.4
36455,266585,1032.6
36456,266586,1033.8
36457,266587,1035.0
36458,266588,1036.2
36459,266589,1037.4
36460,266590,1038.6
36461,266591,1039.8
36462,266592,1041.0
36463,266593,1042.2
36464,266594,1043.4
36465,266595,1044.6
36466,266596,1045.7
36467,266597,1046.9
36468,266598,1048.1
36469,266599,1049.3
36470,266600,1050.5
36471,266601,1051.7
36472,266602,1052.9
36473,266603,1054.1
36474,266604,1055.3
36475,266605,1056.5
36476,266606,1057.7
36477,266607,1058.9
36478,266608,1060.1
36479,266609,1061.3
36480,266610,1062.5
36481,266611,1063.7
36482,266612,1064.9
36483,266613,1066.1
36484,266614,1067.3
36485,266615,1068.5
36486,266616,1069.7
36487,266617,1070.9
36488,266618,1072.1
36489,266619,1073.3
36490,266620,1074.5
36491,266621,1075.7
36492,266622,1076.9
36493,266623,1078.1
36494,266624,1079.3
36495,266625,1080.5
36496,266626,1081.7
36497,266627,1082.9
36498,266628,1084.0
36499,266629,1085.2
36500,266630,1086.4
36501,266631,1087.6
36502,266632,1088.8
36503,266633,1090.0
36504,266634,1091.2
36505,266635,1092.4
36506,266636,1093.6
36507,266637,1094.8
36508,266638,1096.0
36509,266639,1097.2
36510,266640,1098.4
36511,266641,1099.6
36512,266642,1100.8
36513,266643,1102.0
36514,266644,1103.2
36515,266645,1104.4
36516,266646,1105.6
36517,266647,1106.8
36518,266648,1108.0
36519,266649,1109.2
36520,266650,1110.4
36521,266651,1111.6
36522,266652,1112.8
36523,266653,1114.0
36524,266654,1115.2
36525,266655,1116.4
36526,266656,1117.6
36527,266657,1118.8
36528,266658,1120.0
36529,266659,1121.2
36530,266660,1122.3
36531,266661,1123.5
36532,266662,1124.7
36533,266663,1125.9
36534,266664,1127.1
36535,266665,1128.3
36536,266666,1129.5
36537,266667,1130.7
36538,266668,1131.9
36539,266669,1133.1
36540,266670,1049.5
36541,266671,1050.7
36542,266672,1051.9
36543,266673,1053.1
36544,266674,1054.3
36545,266675,1055.5
36546,266676,1056.7
36547,266677,1057.9
36548,266678,1059.1
36549,266679,1060.2
36550,266680,1061.4
36551,266681,1062.6
36552,266682,1063.8
36553,266683,1065.0
36554,266684,1066.2
36555,266685,1067.4
36556,266686,1068.6
36557,266687,1069.8
36558,266688,1071.0
36559,266689,1072.2
36560,266690,1073.4
36561,266691,1074.6
36562,266692,1075.8
36563,266693,1077.0
36564,266694,1078.2
36565,266695,1079.4
36566,266696,1080.6
36567,266697,1081.8
36568,266698,1083.0
36569,266699,1084.2
36570,266700,1085.4
36571,266701,1086.6
36572,266702,1087.8
36573,266703,1089.0
36574,266704,1090.2
36575,266705,1091.4
36576,266706,1092.6
36577,266707,1093.8
36578,266708,1095.0
36579,266709,1096.2
36580,266710,1097.3
36581,266711,1098.5
36582,266712,1099.7
36583,266713,1100.9
36584,266714,1102.1
36585,266715,1103.3
36586,266716,1104.5
36587,266717,1105.7
36588,266718,1106.9
36589,266719,1108.1
36590,266720,1109.3
36591,266721,1110.5
36592,266722,1111.7
36593,266723,1112.9
36594,266724,1114.1
36595,266725,1115.3
36596,266726,1116.5
36597,266727,1117.7
36598,266728,1118.9
36599,266729,1120.1
36600,266730,1121.3
36601,266731,1122.5
36602,266732,1123.7
36603,266733,1124.9
36604,266734,1126.1
36605,266735,1127.3
36606,266736,1128.5
36607,266737,1129.7
36608,266738,1130.9
36609,266739,1132.1
36610,266740,1133.3
36611,266741,1134.5
36612,266742,1135.6
36613,266743,1136.8
36614,266744,1138.0
36615,266745,1139.2
36616,266746,1140.4
36617,266747,1141.6
36618,266748,1142.8
36619,266749,1144.0
36620,266750,1145.2
36621,266751,1146.4
36622,266752,1147.6
36623,266753,1148.8
36624,266754,1150.0
36625,266755,1151.2
36626,266756,1152.4
36627,266757,1153.6
36628,266758,1154.8
36629,266759,1156.0
36630,266760,900.8
36631,266761,902.0
36632,266762,903.2
36633,266763,904.4
36634,266764,905.6
36635,266765,906.8
36636,266766,908.0
36637,266767,909.1
36638,266768,910.3
36639,266769,911.5
36640,266770,912.7
36641,266771,913.9
36642,266772,915.1
36643,266773,916.3
36644,266774,917.5
36645,266775,918.7
36646,266776,919.9
36647,266777,921.1
36648,266778,922.3
36649,266779,923.5
36650,266780,924.7
36651,266781,925.9
36652,266782,927.1
36653,266783,928.3
36654,266784,929.5
36655,266785,930.7
36656,266786,931.9
36657,266787,933.1
36658,266788,934.3
36659,266789,935.5
36660,266790,936.7
36661,266791,937.9
36662,266792,939.1
36663,266793,940.3
36664,266794,941.5
36665,266795,942.7
36666,266796,943.9
36667,266797,945.1
36668,266798,946.3
36669,266799,947.4
36670,266800,948.6
36671,266801,949.8
36672,266802,951.0
36673,266803,952.2
36674,266804,953.4
36675,266805,954.6
36676,266806,955.8
36677,266807,957.0
36678,266808,958.2
36679,266809,959.4
36680,266810,960.6
36681,266811,961.8
36682,266812,963.0
36683,266813,964.2
36684,266814,965.4
36685,266815,966.6
36686,266816,967.8
36687,266817,969.0
36688,266818,970.2
36689,266819,971.4
36690,266820,972.6
36691,266821,973.8
36692,266822,975.0
36693,266823,976.2
36694,266824,977.4
36695,266825,978.6
36696,266826,979.8
36697,266827,981.0
36698,266828,982.2
36699,266829,983.4
36700,266830,984.6
36701,266831,985.7
36702,266832,986.9
36703,266833,988.1
36704,266834,989.3
36705,266835,990.5
36706,266836,991.7
36707,266837,992.9
36708,266838,994.1
36709,266839,995.3
36710,266840,996.5
36711,266841,997.7
36712,266842,998.9
36713,266843,1000.1
36714,266844,1001.3
36715,266845,1002.5
36716,266846,1003.7
36717,266847,1004.9
36718,266848,1006.1
36719,266849,1007.3
36720,266850,923.6
36721,266851,924.8
36722,266852,926.0
36723,266853,927.2
36724,266854,928.4
36725,266855,929.6
36726,266856,930.8
36727,266857,932.0
36728,266858,933.2
36729,266859,934.4
36730,266860,935.6
36731,266861,936.8
36732,266862,938.0
36733,266863,939.2
36734,266864,940.4
36735,266865,941.6
36736,266866,942.8
36737,266867,944.0
36738,266868,945.2
36739,266869,946.4
36740,266870,947.6
36741,266871,948.8
36742,266872,950.0
36743,266873,951.2
36744,266874,952.4
36745,266875,953.6
36746,266876,954.8
36747,266877,956.0
36748,266878,957.1
36749,266879,958.3
36750,266880,959.5
36751,266881,960.7
36752,266882,961.9
36753,266883,963.1
36754,266884,964.3
36755,266885,965.5
36756,266886,966.7
36757,266887,967.9
36758,266888,969.1
36759,266889,970.3
36760,266890,971.5
36761,266891,972.7
36762,266892,973.9
36763,266893,975.1
36764,266894,976.3
36765,266895,977.5
36766,266896,978.7
36767,266897,979.9
36768,266898,981.1
36769,266899,982.3
36770,266900,983.5
36771,266901,984.7
36772,266902,985.9
36773,266903,987.1
36774,266904,988.3
36775,266905,989.5
36776,266906,990.7
36777,266907,991.9
36778,266908,993.1
36779,266909,994.3
36780,266910,995.4
36781,266911,996.6
36782,266912,997.8
36783,266913,999.0
36784,266914,1000.2
36785,266915,1001.4
36786,266916,1002.6
36787,266917,1003.8
36788,266918,1005.0
36789,266919,1006.2
36790,266920,1007.4
36791,266921,1008.6
36792,266922,1009.8
36793,266923,1011.0
36794,266924,1012.2
36795,266925,1013.4
36796,266926,1014.6
36797,266927,1015.8
36798,266928,1017.0
36799,266929,1018.2
36800,266930,1019.4
36801,266931,1020.6
36802,266932,1021.8
36803,266933,1023.0
36804,266934,1024.2
36805,266935,1025.4
36806,266936,1026.6
36807,266937,1027.8
36808,266938,1029.0
36809,266939,1030.2
36810,266940,946.6
36811,266941,947.8
36812,266942,949.0
36813,266943,950.2
36814,266944,951.4
36815,266945,952.6
36816,266946,953.8
36817,266947,955.0
36818,266948,956.2
36819,266949,957.4
36820,266950,958.6
36821,266951,959.8
36822,266952,960.9
36823,266953,962.1
36824,266954,963.3
36825,266955,964.5
36826,266956,965.7
36827,266957,966.9
36828,266958,968.1
36829,266959,969.3
36830,266960,970.5
36831,266961,971.7
36832,266962,972.9
36833,266963,974.1
36834,266964,975.3
36835,266965,976.5
36836,266966,977.7
36837,266967,978.9
36838,266968,980.1
36839,266969,981.3
36840,266970,982.5
36841,266971,983.7
36842,266972,984.9
36843,266973,986.1
36844,266974,987.3
36845,266975,988.5
36846,266976,989.7
36847,266977,990.9
36848,266978,992.1
36849,266979,993.3
36850,266980,994.5
36851,266981,995.7
36852,266982,996.9
36853,266983,998.1
36854,266984,999.2
36855,266985,1000.4
36856,266986,1001.6
36857,266987,1002.8
36858,266988,1004.0
36859,266989,1005.2
36860,266990,1006.4
36861,266991,1007.6
36862,266992,1008.8
36863,266993,1010.0
36864,266994,1011.2
36865,266995,1012.4
36866,266996,1013.6
36867,266997,1014.8
36868,266998,1016.0
36869,266999,1017.2
36870,267000,1018.4
36871,267001,1019.6
36872,267002,1020.8
36873,267003,1022.0
36874,267004,1023.2
36875,267005,1024.4
36876,267006,1025.6
36877,267007,1026.8
36878,267008,1028.0
36879,267009,1029.2
36880,267010,1030.4
36881,267011,1031.6
36882,267012,1032.8
36883,267013,1034.0
36884,267014,1035.2
36885,267015,1036.4
36886,267016,1037.5
36887,267017,1038.7
36888,267018,1039.9
36889,267019,1041.1
36890,267020,1042.3
36891,267021,1043.5
36892,267022,1044.7
36893,267023,1045.9
36894,267024,1047.1
36895,267025,1048.3
36896,267026,1049.5
36897,267027,1050.7
36898,267028,1051.9
36899,267029,1053.1
36900,267030,969.7
36901,267031,970.9
36902,267032,972.1
36903,267033,973.3
36904,267034,974.5
36905,267035,975.7
36906,267036,976.9
36907,267037,978.1
36908,267038,979.3
36909,267039,980.5
36910,267040,981.7
36911,267041,982.8
36912,267042,984.0
36913,267043,985.2
36914,267044,986.4
36915,267045,987.6
36916,267046,988.8
36917,267047,990.0
36918,267048,991.2
36919,267049,992.4
36920,267050,993.6
36921,267051,994.8
36922,267052,996.0
36923,267053,997.2
36924,267054,998.4
36925,267055,999.6
36926,267056,1000.8
36927,267057,1002.0
36928,267058,1003.2
36929,267059,1004.4
36930,267060,1005.6
36931,267061,1006.8
36932,267062,1008.0
36933,267063,1009.2
36934,267064,1010.4
36935,267065,1011.6
36936,267066,1012.8
36937,267067,1014.0
36938,267068,1015.2
36939,267069,1016.4
36940,267070,1017.6
36941,267071,1018.8
36942,267072,1020.0
36943,267073,1021.1
36944,267074,1022.3
36945,267075,1023.5
36946,267076,1024.7
36947,267077,1025.9
36948,267078,1027.1
36949,267079,1028.3
36950,267080,1029.5
36951,267081,1030.7
36952,267082,1031.9
36953,267083,1033.1
36954,267084,1034.3
36955,267085,1035.5
36956,267086,1036.7
36957,267087,1037.9
36958,267088,1039.1
36959,267089,1040.3
36960,267090,1041.5
36961,267091,1042.7
36962,267092,1043.9
36963,267093,1045.1
36964,267094,1046.3
36965,267095,1047.5
36966,267096,1048.7
36967,267097,1049.9
36968,267098,1051.1
36969,267099,1052.3
36970,267100,1053.5
36971,267101,1054.7
36972,267102,1055.9
36973,267103,1057.1
36974,267104,1058.2
36975,267105,1059.4
36976,267106,1060.6
36977,267107,1061.8
36978,267108,1063.0
36979,267109,1064.2
36980,267110,1065.4
36981,267111,1066.6
36982,267112,1067.8
36983,267113,1069.0
36984,267114,1070.2
36985,267115,1071.4
36986,267116,1072.6
36987,267117,1073.8
36988,267118,1075.0
36989,267119,1076.2
36990,267120,993.0
36991,267121,994.2
36992,267122,995.4
36993,267123,996.6
36994,267124,997.8
36995,267125,999.0
36996,267126,1000.2
36997,267127,1001.4
36998,267128,1002.6
36999,267129,1003.8
37000,267130,1005.0
37001,267131,1006.1
37002,267132,1007.3
37003,267133,1008.5
37004,267134,1009.7
37005,267135,1010.9
37006,267136,1012.1
37007,267137,1013.3
37008,267138,1014.5
37009,267139,1015.7
37010,267140,1016.9
37011,267141,1018.1
37012,267142,1019.3
37013,267143,1020.5
37014,267144,1021.7
37015,267145,1022.9
37016,267146,1024.1
37017,267147,1025.3
37018,267148,1026.5
37019,267149,1027.7
37020,267150,1028.9
37021,267151,1030.1
37022,267152,1031.3
37023,267153,1032.5
37024,267154,1033.7
37025,267155,1034.9
37026,267156,1036.1
37027,267157,1037.3
37028,267158,1038.5
37029,267159,1039.7
37030,267160,1040.9
37031,267161,1042.1
37032,267162,1043.2
37033,267163,1044.4
37034,267164,1045.6
37035,267165,1046.8
37036,267166,1048.0
37037,267167,1049.2
37038,267168,1050.4
37039,267169,1051.6
37040,267170,1052.8
37041,267171,1054.0
37042,267172,1055.2
37043,267173,1056.4
37044,267174,1057.6
37045,267175,1058.8
37046,267176,1060.0
37047,267177,1061.2
37048,267178,1062.4
37049,267179,1063.6
37050,267180,1064.8
37051,267181,1066.0
37052,267182,1067.2
37053,267183,1068.4
37054,267184,1069.6
37055,267185,1070.8
37056,267186,1072.0
37057,267187,1073.2
37058,267188,1074.4
37059,267189,1075.6
37060,267190,1076.8
37061,267191,1078.0
37062,267192,1079.2
37063,267193,1080.4
37064,267194,1081.5
37065,267195,1082.7
37066,267196,1083.9
37067,267197,1085.1
37068,267198,1086.3
37069,267199,1087.5
37070,267200,1088.7
37071,267201,1089.9
37072,267202,1091.1
37073,267203,1092.3
37074,267204,1093.5
37075,267205,1094.7
37076,267206,1095.9
37077,267207,1097.1
37078,267208,1098.3
37079,267209,1099.5
37080,267210,1016.5
37081,267211,1017.7
37082,267212,1018.9
37083,267213,1020.1
37084,267214,1021.3
37085,267215,1022.5
37086,267216,1023.7
37087,267217,1024.9
37088,267218,1026.1
37089,267219,1027.3
37090,267220,1028.5
37091,267221,1029.7
37092,267222,1030.9
37093,267223,1032.1
37094,267224,1033.3
37095,267225,1034.5
37096,267226,1035.7
37097,267227,1036.9
37098,267228,1038.1
37099,267229,1039.3
37100,267230,1040.5
37101,267231,1041.7
37102,267232,1042.9
37103,267233,1044.1
37104,267234,1045.3
37105,267235,1046.5
37106,267236,1047.7
37107,267237,1048.9
37108,267238,1050.1
37109,267239,1051.3
37110,267240,1052.4
37111,267241,1053.6
37112,267242,1054.8
37113,267243,1056.0
37114,267244,1057.2
37115,267245,1058.4
37116,267246,1059.6
37117,267247,1060.8
37118,267248,1062.0
37119,267249,1063.2
37120,267250,1064.4
37121,267251,1065.6
37122,267252,1066.8
37123,267253,1068.0
37124,267254,1069.2
37125,267255,1070.4
37126,267256,1071.6
37127,267257,1072.8
37128,267258,1074.0
37129,267259,1075.2
37130,267260,1076.4
37131,267261,1077.6
37132,267262,1078.8
37133,267263,1080.0
37134,267264,1081.2
37135,267265,1082.4
37136,267266,1083.6
37137,267267,1084.8
37138,267268,1086.0
37139,267269,1087.2
37140,267270,1088.4
37141,267271,1089.6
37142,267272,1090.7
37143,267273,1091.9
37144,267274,1093.1
37145,267275,1094.3
37146,267276,1095.5
37147,267277,1096.7
37148,267278,1097.9
37149,267279,1099.1
37150,267280,1100.3
37151,267281,1101.5
37152,267282,1102.7
37153,267283,1103.9
37154,267284,1105.1
37155,267285,1106.3
37156,267286,1107.5
37157,267287,1108.7
37158,267288,1109.9
37159,267289,1111.1
37160,267290,1112.3
37161,267291,1113.5
37162,267292,1114.7
37163,267293,1115.9
37164,267294,1117.1
37165,267295,1118.3
37166,267296,1119.5
37167,267297,1120.7
37168,267298,1121.9
37169,267299,1123.1
37170,267300,1040.4
37171,267301,1041.6
37172,267302,1042.8
37173,267303,1044.0
37174,267304,1045.2
37175,267305,1046.4
37176,267306,1047.6
37177,267307,1048.8
37178,267308,1050.0
37179,267309,1051.2
37180,267310,1052.4
37181,267311,1053.6
37182,267312,1054.8
37183,267313,1056.0
37184,267314,1057.2
37185,267315,1058.4
37186,267316,1059.6
37187,267317,1060.8
37188,267318,1062.0
37189,267319,1063.2
37190,267320,1064.4
37191,267321,1065.6
37192,267322,1066.8
37193,267323,1068.0
37194,267324,1069.2
37195,267325,1070.3
37196,267326,1071.5
37197,267327,1072.7
37198,267328,1073.9
